item_id,source,source_question_id,question_uid,question_text,answer_options,focal_answer,value_construct,paired_event_ids,question_type,n_years,y0,y1
pew_microdata_1184_1987_2012_Values_Merge_public_regicert,pew,regicert,pew:microdata:1184:1987-2012_Values_Merge_public:regicert,"Are you absolutely certain you are registered to vote, or is there a chance your registration has lapsed because you moved or for some other reason?","Yes, certain|Not certain","Yes, certain",,,binary,9,1992,2012
pew_microdata_1184_1987_2012_Values_Merge_public_regist,pew,regist,pew:microdata:1184:1987-2012_Values_Merge_public:regist,"These days, many people are so busy they can't find time to register to vote, or move around so often they don't get a chance to re-register Are you NOW registered to vote in your precinct or election district?","Yes, registered|No","Yes, registered",,,binary,14,1987,2012
pew_microdata_1184_1987_2012_Values_Merge_public_relig,pew,relig,pew:microdata:1184:1987-2012_Values_Merge_public:relig,"What is your religious preference — Protestant, Roman Catholic, Jewish, Mormon, or an orthodox church such as the Greek or Russian Orthodox Church?",Protestant|Catholic|No/None|Jewish|Mormon|Orthodox|Islam,Protestant,,,categorical,15,1987,2012
pew_microdata_1184_1987_2012_Values_Merge_public_relig3,pew,relig3,pew:microdata:1184:1987-2012_Values_Merge_public:relig3,"Religious Intensity based on three items (Prayer important, Judgment Day, Never doubt God)",Agree all|Disagree all,Agree all,,,binary,11,1987,2012
pew_microdata_1184_1987_2012_Values_Merge_public_relign,pew,relign,pew:microdata:1184:1987-2012_Values_Merge_public:relign,Religion bannerpoints,White Non-Hispanic Mainline Protestant|White Non-Hispanic Evangelical Protestant|White Non-Hispanic Catholic|unaffiliated|Black Non-Hispanic Protestant|Other Protestant|Other Catholic|Other Religion|Other Christian|Jewish,White Non-Hispanic Mainline Protestant,,,categorical,15,1987,2012
pew_microdata_1184_1987_2012_Values_Merge_public_sex,pew,sex,pew:microdata:1184:1987-2012_Values_Merge_public:sex,sex,FEMALE|MALE,FEMALE,,,binary,15,1987,2012
pew_microdata_1184_1987_2012_Values_Merge_public_state,pew,state,pew:microdata:1184:1987-2012_Values_Merge_public:state,State from FIPS,California|New York|Texas|Pennsylvania|Florida|Ohio|Illinois|Michigan|North Carolina|Georgia|New Jersey|Virginia|Tennessee|Washington|Indiana|Missouri|Massachusetts|Wisconsin|Maryland|Alabama|Kentucky|Minnesota|Louisiana|Colorado|South Carolina|Oregon|Oklahoma|Iowa|Arizona|Connecticut|Mississippi|Kansas|Utah|Arkansas|West Virginia|New Mexico|Nebraska|Maine|Idaho|Nevada|Montana|Rhode Island|New Hampshire|South Dakota|Vermont|Washington DC|North Dakota|Delaware|Hawaii|Wyoming|Alaska,California,,,categorical,13,1987,2012
pew_microdata_1184_1987_2012_Values_Merge_public_usr,pew,usr,pew:microdata:1184:1987-2012_Values_Merge_public:usr,Community type,Suburban|Urban|Rural,Suburban,,,categorical,5,1997,2007
pew_microdata_1184_1987_2012_Values_Merge_public_year,pew,year,pew:microdata:1184:1987-2012_Values_Merge_public:year,Survey year,1987.0|1988.0|1989.0|1990.0|1991.0|1992.0|1993.0|1994.0|1997.0|1999.0|2002.0|2003.0|2007.0|2009.0|2012.0,2003.0,,,categorical,15,1987,2012
pew_microdata_1300_Merge_1987_2007_finalc_age,pew,age,pew:microdata:1300:Merge_1987-2007_finalc:age,What is your age?,18.0|34.0|33.0|40.0|32.0|35.0|30.0|42.0|37.0|28.0|38.0|31.0|25.0|36.0|29.0|39.0|27.0|24.0|45.0|41.0|43.0|50.0|21.0|19.0|22.0|26.0|44.0|23.0|47.0|20.0|46.0|49.0|52.0|48.0|55.0|65.0|62.0|51.0|53.0|56.0|54.0|60.0|57.0|59.0|58.0|70.0|63.0|64.0|67.0|61.0|69.0|66.0|68.0|72.0|71.0|74.0|73.0|75.0|77.0|76.0|78.0|79.0|80.0|81.0|82.0|83.0|85.0|84.0|88.0|86.0|87.0|90.0|89.0|91.0|92.0|97 and older|93.0|94.0|95.0,18.0,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_born,pew,born,pew:microdata:1300:Merge_1987-2007_finalc:born,"Would you describe yourself as a born again or evangelical Christian, or not?",No|Yes,No,,,binary,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_church87,pew,church87,pew:microdata:1300:Merge_1987-2007_finalc:church87,How often attend church,A few times a year|Every week|Never|Once or twice a month|Almost every week,A few times a year,,,categorical,3,1987,1994
pew_microdata_1300_Merge_1987_2007_finalc_church97,pew,church97,pew:microdata:1300:Merge_1987-2007_finalc:church97,How often attend church,Once a week|A few times a year|Seldom|Once or twice a month|More than once a week|Never,Once a week,,,categorical,5,1997,2007
pew_microdata_1300_Merge_1987_2007_finalc_citypop,pew,citypop,pew:microdata:1300:Merge_1987-2007_finalc:citypop,citypop,12.0|2.0|11.0|9.0|8.0|6.0|3.0|5.0|0.0|10.0|7.0|4.0,12.0,,,categorical,2,1987,1988
pew_microdata_1300_Merge_1987_2007_finalc_citysize,pew,citysize,pew:microdata:1300:Merge_1987-2007_finalc:citysize,Respondent description of region,Sm.city/Town|Large city|Suburb|Rural area,Sm.city/Town,,,categorical,6,1993,2003
pew_microdata_1300_Merge_1987_2007_finalc_cohort6,pew,cohort6,pew:microdata:1300:Merge_1987-2007_finalc:cohort6,cohort6,Boomer 1946-1964|Silent 1928-1945|GenX 1965-1976|Greatest 1913-1927|GenY 1977 -|Dead < 1913,Boomer 1946-1964,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_cregion,pew,cregion,pew:microdata:1300:Merge_1987-2007_finalc:cregion,cregion,South|Midwest|Northeast|West,South,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_educ,pew,educ,pew:microdata:1300:Merge_1987-2007_finalc:educ,educ,H.S. Grad|College +|Some College|Some H.S.|8th or less|Tech/Trade,H.S. Grad,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_educ87,pew,educ87,pew:microdata:1300:Merge_1987-2007_finalc:educ87,educ87,H.S. Grad|Some college|College Grad|Some H.S.|Tech/Trade|Grade 8|9.0|Grades 5-7,H.S. Grad,,,categorical,7,1987,1993
pew_microdata_1300_Merge_1987_2007_finalc_educ94,pew,educ94,pew:microdata:1300:Merge_1987-2007_finalc:educ94,What is the last grade or class that you completed in school? [DO NOT READ],H.S. Grad|Some College|College Grad|Some H.S.|Post-Grad|8th or less|Tech/Trade,H.S. Grad,,,categorical,6,1994,2007
pew_microdata_1300_Merge_1987_2007_finalc_employ,pew,employ,pew:microdata:1300:Merge_1987-2007_finalc:employ,"Are you now employed full-time, part-time or not employed?",Full-time|Not employed|Part-time,Full-time,,,categorical,8,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_folgov,pew,folgov,pew:microdata:1300:Merge_1987-2007_finalc:folgov,Follow whats going on in govt and pub affairs,Most of the time|Some of the time|Only now and then|Hardly at all,Most of the time,,,categorical,10,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_form,pew,form,pew:microdata:1300:Merge_1987-2007_finalc:form,form,2.0|1.0|3.0|4.0,2.0,,,categorical,7,1987,1994
pew_microdata_1300_Merge_1987_2007_finalc_fringe,pew,fringe,pew:microdata:1300:Merge_1987-2007_finalc:fringe,fringe,3.0|2.0|1.0,3.0,,,categorical,3,1987,1989
pew_microdata_1300_Merge_1987_2007_finalc_hisp,pew,hisp,pew:microdata:1300:Merge_1987-2007_finalc:hisp,"Are you, yourself, of Hispanic origin or descent, such as Mexican, Puerto Rican, Cuban, or some other Spanish background?",No|Hispanic|3.0,No,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_ideo87,pew,ideo87,pew:microdata:1300:Merge_1987-2007_finalc:ideo87,ideo87,Moderate|Conservative|Liberal,Moderate,,,categorical,5,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_ideo94,pew,ideo94,pew:microdata:1300:Merge_1987-2007_finalc:ideo94,"In general, would you describe your political views as [READ]",Moderate|Conservative|Liberal|Very Cons|Very Liberal,Moderate,,,categorical,3,2002,2007
pew_microdata_1300_Merge_1987_2007_finalc_inc_est,pew,inc_est,pew:microdata:1300:Merge_1987-2007_finalc:inc_est,How Income was estimated,Respondents answer|Interviewers estimate|0.0,Respondents answer,,,categorical,3,1987,1989
pew_microdata_1300_Merge_1987_2007_finalc_income,pew,income,pew:microdata:1300:Merge_1987-2007_finalc:income,Income ranges 1987 to 2007,Lower middle|Upper middle|Upper|Low,Lower middle,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_income87,pew,income87,pew:microdata:1300:Merge_1987-2007_finalc:income87,income87,"15K-19,999|50K-99,999|40K-49,999|25K-29,999|20K-24,999|12K-14,999|30K-34,999|35K-39,999|10K-11,999|7K-9,999|6K-6,999|5K-5,999|4K-4,999|100,000 +|3K-3,999|< 2,000|2K-2,999","15K-19,999",,,categorical,3,1987,1990
pew_microdata_1300_Merge_1987_2007_finalc_income91,pew,income91,pew:microdata:1300:Merge_1987-2007_finalc:income91,income91,"30K-49,999|20K-29,999|50,000 +|15K-19,999|10K-14,999|< 10,000","30K-49,999",,,categorical,3,1991,1993
pew_microdata_1300_Merge_1987_2007_finalc_income94,pew,income94,pew:microdata:1300:Merge_1987-2007_finalc:income94,"Last year, that is in 2001, what was your total family income from all sources, before taxes? Just stop me when I get to the right category [READ]","20K-29,999|30K-39,999|50-74,999|10K-19,999|40K-49,999|< 10,000|75k-99,999|100,000 +|9.0","20K-29,999",,,categorical,5,1994,2003
pew_microdata_1300_Merge_1987_2007_finalc_internet,pew,internet,pew:microdata:1300:Merge_1987-2007_finalc:internet,Ever use internet,Yes|No,Yes,,,binary,5,1997,2007
pew_microdata_1300_Merge_1987_2007_finalc_kids87,pew,kids87,pew:microdata:1300:Merge_1987-2007_finalc:kids87,Children living in HH,"No kids|Yes, kids",No kids,,,binary,5,1987,1993
pew_microdata_1300_Merge_1987_2007_finalc_marital,pew,marital,pew:microdata:1300:Merge_1987-2007_finalc:marital,Marital Status,Married|Never married|Divorced|Widowed|Separated,Married,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_oftvote,pew,oftvote,pew:microdata:1300:Merge_1987-2007_finalc:oftvote,How often do you vote?,Always|Nearly always|Part of the time|Seldom|Never (VOL)|99.0,Always,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_ownrent,pew,ownrent,pew:microdata:1300:Merge_1987-2007_finalc:ownrent,Own or Rent Home,Own|Rent|Other arrangement,Own,,,categorical,9,1988,2007
pew_microdata_1300_Merge_1987_2007_finalc_parent94,pew,parent94,pew:microdata:1300:Merge_1987-2007_finalc:parent94,Parent of child living in HH,No|Yes,No,,,binary,6,1994,2007
pew_microdata_1300_Merge_1987_2007_finalc_party1,pew,party1,pew:microdata:1300:Merge_1987-2007_finalc:party1,Party Identification,Democrat|Independent|Republican|No preference|Other party,Democrat,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_party2,pew,party2,pew:microdata:1300:Merge_1987-2007_finalc:party2,Party Lean Follow Up,Lean Dem|Lean Repub,Lean Dem,,,binary,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_party5,pew,party5,pew:microdata:1300:Merge_1987-2007_finalc:party5,Party ID with leaners,Democrat|Republican|Lean Dem|Lean Rep|Independent|0.0,Democrat,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_presvote,pew,presvote,pew:microdata:1300:Merge_1987-2007_finalc:presvote,Voted in last Presidential election,"Yes, Rep|Yes, Dem|No, Didnt vote|Yes, Other|(1987 ONLY)Combined Didnt vote/Other/Dont remember|Ref.|Yes, dont remember|Dont remember|5.0","Yes, Rep",,,categorical,11,1987,2003
pew_microdata_1300_Merge_1987_2007_finalc_q10a,pew,q10a,pew:microdata:1300:Merge_1987-2007_finalc:q10a,q10a enviro stricter laws,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,7,1992,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10aa,pew,q10aa,pew:microdata:1300:Merge_1987-2007_finalc:q10aa,q10aa women fewer opport,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,2,2002,2003
pew_microdata_1300_Merge_1987_2007_finalc_q10b,pew,q10b,pew:microdata:1300:Merge_1987-2007_finalc:q10b,q10b enviro higher prices,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,8,1992,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10bb,pew,q10bb,pew:microdata:1300:Merge_1987-2007_finalc:q10bb,q10bb men-wom difft things,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,2,2002,2003
pew_microdata_1300_Merge_1987_2007_finalc_q10c,pew,q10c,pew:microdata:1300:Merge_1987-2007_finalc:q10c,q10c ensure equal opportun,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10cc,pew,q10cc,pew:microdata:1300:Merge_1987-2007_finalc:q10cc,q10cc rehabilitate criminals,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,2,2002,2003
pew_microdata_1300_Merge_1987_2007_finalc_q10d,pew,q10d,pew:microdata:1300:Merge_1987-2007_finalc:q10d,q10d too far on equal rights,Mostly disagree|Mostly agree|Completely disagree|Completely agree,Mostly disagree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10dd,pew,q10dd,pew:microdata:1300:Merge_1987-2007_finalc:q10dd,q10dd tax system is unfair,Mostly disagree|Mostly agree|Completely agree|Completely disagree,Mostly disagree,,,categorical,3,2002,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10e,pew,q10e,pew:microdata:1300:Merge_1987-2007_finalc:q10e,q10e govt care for helpless,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,11,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10f,pew,q10f,pew:microdata:1300:Merge_1987-2007_finalc:q10f,q10f govt should help needy,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10g,pew,q10g,pew:microdata:1300:Merge_1987-2007_finalc:q10g,q10g govt give food-shelter,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10h,pew,q10h,pew:microdata:1300:Merge_1987-2007_finalc:q10h,q10h like pols compromise,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,8,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10i,pew,q10i,pew:microdata:1300:Merge_1987-2007_finalc:q10i,q10i I am very patriotic,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10j,pew,q10j,pew:microdata:1300:Merge_1987-2007_finalc:q10j,q10j blacks no recent gains,Mostly disagree|Mostly agree|Completely disagree|Completely agree,Mostly disagree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10k,pew,q10k,pew:microdata:1300:Merge_1987-2007_finalc:q10k,q10k blacks ok b-w dating,Completely agree|Mostly agree|Completely disagree|Mostly disagree,Completely agree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10l,pew,q10l,pew:microdata:1300:Merge_1987-2007_finalc:q10l,q10l blacks affirm-action,Mostly disagree|Completely disagree|Mostly agree|Completely agree,Mostly disagree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10m,pew,q10m,pew:microdata:1300:Merge_1987-2007_finalc:q10m,q10m blacks discrim is rare,Mostly disagree|Completely disagree|Mostly agree|Completely agree,Mostly disagree,,,categorical,10,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10n,pew,q10n,pew:microdata:1300:Merge_1987-2007_finalc:q10n,q10n restrict immigration,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,7,1992,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10o,pew,q10o,pew:microdata:1300:Merge_1987-2007_finalc:q10o,q10o get even with countries,Mostly disagree|Mostly agree|Completely agree|Completely disagree,Mostly disagree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10p,pew,q10p,pew:microdata:1300:Merge_1987-2007_finalc:q10p,q10p peace through strength,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10q,pew,q10q,pew:microdata:1300:Merge_1987-2007_finalc:q10q,q10q Am lives worth more,Completely disagree|Mostly disagree|Mostly agree|Completely agree,Completely disagree,,,categorical,11,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10r,pew,q10r,pew:microdata:1300:Merge_1987-2007_finalc:q10r,q10r willing to fight,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10s,pew,q10s,pew:microdata:1300:Merge_1987-2007_finalc:q10s,q10s worry nuclear war,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,9,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10t,pew,q10t,pew:microdata:1300:Merge_1987-2007_finalc:q10t,q10t countries resent US,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,10,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10u,pew,q10u,pew:microdata:1300:Merge_1987-2007_finalc:q10u,q10u best to be active world,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10v,pew,q10v,pew:microdata:1300:Merge_1987-2007_finalc:q10v,q10v poor are too dependent,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,8,1992,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10w,pew,q10w,pew:microdata:1300:Merge_1987-2007_finalc:q10w,q10w Japan has taken unfair advantage of the United States,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,4,1992,1999
pew_microdata_1300_Merge_1987_2007_finalc_q10x,pew,q10x,pew:microdata:1300:Merge_1987-2007_finalc:q10x,q10x problems here at home,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,8,1992,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10y,pew,q10y,pew:microdata:1300:Merge_1987-2007_finalc:q10y,q10y fuel conservation,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,3,2002,2007
pew_microdata_1300_Merge_1987_2007_finalc_q10z,pew,q10z,pew:microdata:1300:Merge_1987-2007_finalc:q10z,q10z newcomers threaten,Mostly disagree|Mostly agree|Completely agree|Completely disagree,Mostly disagree,,,categorical,3,2002,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16a,pew,q16a,pew:microdata:1300:Merge_1987-2007_finalc:q16a,q16a prayer important,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,10,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16aa,pew,q16aa,pew:microdata:1300:Merge_1987-2007_finalc:q16aa,q16aa DC issues dont affect,Mostly disagree|Mostly agree|Completely disagree|Completely agree,Mostly disagree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16b,pew,q16b,pew:microdata:1300:Merge_1987-2007_finalc:q16b,q16b judgment day,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16bb,pew,q16bb,pew:microdata:1300:Merge_1987-2007_finalc:q16bb,q16bb guilty when not vote,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16c,pew,q16c,pew:microdata:1300:Merge_1987-2007_finalc:q16c,q16c Even today miracles are performed by the power of God,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,8,1987,1999
pew_microdata_1300_Merge_1987_2007_finalc_q16cc,pew,q16cc,pew:microdata:1300:Merge_1987-2007_finalc:q16cc,q16cc vote without knowing,Mostly agree|Mostly disagree|Completely disagree|Completely agree,Mostly agree,,,categorical,11,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16d,pew,q16d,pew:microdata:1300:Merge_1987-2007_finalc:q16d,q16d never doubt God,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,11,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16dd,pew,q16dd,pew:microdata:1300:Merge_1987-2007_finalc:q16dd,q16dd business-privacy,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,2,2002,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16e,pew,q16e,pew:microdata:1300:Merge_1987-2007_finalc:q16e,q16e school fire homosex,Completely disagree|Mostly disagree|Completely agree|Mostly agree,Completely disagree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16ee,pew,q16ee,pew:microdata:1300:Merge_1987-2007_finalc:q16ee,q16ee science hurting-helping,Mostly disagree|Mostly agree|Completely disagree|Completely agree,Mostly disagree,,,categorical,3,2002,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16f,pew,q16f,pew:microdata:1300:Merge_1987-2007_finalc:q16f,q16f ban dangerous books,Completely agree|Completely disagree|Mostly disagree|Mostly agree,Completely agree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16ff,pew,q16ff,pew:microdata:1300:Merge_1987-2007_finalc:q16ff,q16ff tech life too complicat,Mostly disagree|Completely disagree|Mostly agree|Completely agree,Mostly disagree,,,categorical,3,2002,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16g,pew,q16g,pew:microdata:1300:Merge_1987-2007_finalc:q16g,q16g porn is harmless,Mostly agree|Completely disagree|Mostly disagree|Completely agree,Mostly agree,,,categorical,9,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16gov,pew,q16gov,pew:microdata:1300:Merge_1987-2007_finalc:q16gov,q16gov government-privacy,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,2,2003,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16h,pew,q16h,pew:microdata:1300:Merge_1987-2007_finalc:q16h,q16h free speech limits,Mostly disagree|Completely disagree|Mostly agree|Completely agree,Mostly disagree,,,categorical,9,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16i,pew,q16i,pew:microdata:1300:Merge_1987-2007_finalc:q16i,q16i police searches,Completely agree|Completely disagree|Mostly disagree|Mostly agree,Completely agree,,,categorical,9,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16j,pew,q16j,pew:microdata:1300:Merge_1987-2007_finalc:q16j,q16j women tradit roles,Completely disagree|Mostly disagree|Mostly agree|Completely agree,Completely disagree,,,categorical,11,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16k,pew,q16k,pew:microdata:1300:Merge_1987-2007_finalc:q16k,q16k too many kids-day care,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,8,1987,2003
pew_microdata_1300_Merge_1987_2007_finalc_q16l,pew,q16l,pew:microdata:1300:Merge_1987-2007_finalc:q16l,q16l AIDS Gods punishm,Completely disagree|Mostly disagree|Mostly agree|Completely agree,Completely disagree,,,categorical,11,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16m,pew,q16m,pew:microdata:1300:Merge_1987-2007_finalc:q16m,q16m old fashioned values,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,11,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16n,pew,q16n,pew:microdata:1300:Merge_1987-2007_finalc:q16n,q16n good-evil applies to all,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,11,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16o,pew,q16o,pew:microdata:1300:Merge_1987-2007_finalc:q16o,q16o labor unions necessary,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,8,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16p,pew,q16p,pew:microdata:1300:Merge_1987-2007_finalc:q16p,q16p Labor unions have too much power,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,5,1987,1999
pew_microdata_1300_Merge_1987_2007_finalc_q16q,pew,q16q,pew:microdata:1300:Merge_1987-2007_finalc:q16q,q16q rich get richer,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16r,pew,q16r,pew:microdata:1300:Merge_1987-2007_finalc:q16r,q16r I can usually tell whether I have a lot in common with someone by knowing how much education he or she has',Mostly disagree|Completely disagree|Mostly agree|Completely agree,Mostly disagree,,,categorical,8,1987,1999
pew_microdata_1300_Merge_1987_2007_finalc_q16s,pew,q16s,pew:microdata:1300:Merge_1987-2007_finalc:q16s,q16s in common other races,Mostly disagree|Completely disagree|Mostly agree|Completely agree,Mostly disagree,,,categorical,8,1987,2003
pew_microdata_1300_Merge_1987_2007_finalc_q16t,pew,q16t,pew:microdata:1300:Merge_1987-2007_finalc:q16t,q16t can not make ends meet,Mostly disagree|Mostly agree|Completely agree|Completely disagree,Mostly disagree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16u,pew,q16u,pew:microdata:1300:Merge_1987-2007_finalc:q16u,q16u Money is one of my most important concerns,Mostly disagree|Mostly agree|Completely disagree|Completely agree,Mostly disagree,,,categorical,8,1987,1999
pew_microdata_1300_Merge_1987_2007_finalc_q16v,pew,q16v,pew:microdata:1300:Merge_1987-2007_finalc:q16v,q16v satisfied financially,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16w,pew,q16w,pew:microdata:1300:Merge_1987-2007_finalc:q16w,q16w duty to vote,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16x,pew,q16x,pew:microdata:1300:Merge_1987-2007_finalc:q16x,q16x interested natl affairs,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q16y,pew,q16y,pew:microdata:1300:Merge_1987-2007_finalc:q16y,q16y bored by Washington,Mostly agree|Mostly disagree|Completely disagree|Completely agree,Mostly agree,,,categorical,11,1987,2003
pew_microdata_1300_Merge_1987_2007_finalc_q16z,pew,q16z,pew:microdata:1300:Merge_1987-2007_finalc:q16z,q16z interested local politics,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2a,pew,q2a,pew:microdata:1300:Merge_1987-2007_finalc:q2a,q2a no say about gov,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2b,pew,q2b,pew:microdata:1300:Merge_1987-2007_finalc:q2b,q2b officials lose touch,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,13,1987,2007
